SCODE,CCODE,COUNTRY,YEAR,IND,INTIND,INTVIOL,INTWAR,CIVVIOL,CIVWAR,ETHVIOL,ETHWAR,INTTOT,CIVTOT,ACTOTAL,nBORDER
SAF,560,South Africa,2013,1,0,0,0,0,0,0,0,0,0,0,6
SAF,560,South Africa,2014,1,0,0,0,0,0,0,0,0,0,0,6
SAL,92,El Salvador,1946,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1947,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1948,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1949,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1950,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1951,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1952,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1953,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1954,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1955,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1956,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1957,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1958,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1959,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1960,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1961,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1962,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1963,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1964,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1965,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1966,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1967,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1968,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1969,1,0,0,2,0,0,0,0,2,0,2,2
SAL,92,El Salvador,1970,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1971,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1972,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1973,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1974,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1975,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1976,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1977,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1978,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1979,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1980,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1981,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1982,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1983,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1984,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1985,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1986,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1987,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1988,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1989,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1990,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1991,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1992,1,0,0,0,0,6,0,0,0,6,6,2
SAL,92,El Salvador,1993,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1994,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1995,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1996,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1997,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1998,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,1999,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2000,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2001,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2002,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2003,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2004,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2005,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2006,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2007,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2008,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2009,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2010,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2011,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2012,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2013,1,0,0,0,0,0,0,0,0,0,0,2
SAL,92,El Salvador,2014,1,0,0,0,0,0,0,0,0,0,0,2
SAU,670,Saudi Arabia,1946,1,0,0,0,0,0,0,0,0,0,0,3
SAU,670,Saudi Arabia,1947,1,0,0,0,0,0,0,0,0,0,0,3
SAU,670,Saudi Arabia,1948,1,0,0,0,0,0,0,0,0,0,0,3
SAU,670,Saudi Arabia,1949,1,0,0,0,0,0,0,0,0,0,0,3
SAU,670,Saudi Arabia,1950,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1951,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1952,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1953,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1954,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1955,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1956,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1957,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1958,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1959,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1960,1,0,0,0,0,0,0,0,0,0,0,4
SAU,670,Saudi Arabia,1961,1,0,0,0,0,0,0,0,0,0,0,5
SAU,670,Saudi Arabia,1962,1,0,0,0,0,0,0,0,0,0,0,5
SAU,670,Saudi Arabia,1963,1,0,0,0,0,0,0,0,0,0,0,5
SAU,670,Saudi Arabia,1964,1,0,0,0,0,0,0,0,0,0,0,5
SAU,670,Saudi Arabia,1965,1,0,0,0,0,0,0,0,0,0,0,5
SAU,670,Saudi Arabia,1966,1,0,0,0,0,0,0,0,0,0,0,5
SAU,670,Saudi Arabia,1967,1,0,0,0,0,0,0,0,0,0,0,6
SAU,670,Saudi Arabia,1968,1,0,0,0,0,0,0,0,0,0,0,6
SAU,670,Saudi Arabia,1969,1,0,0,0,0,0,0,0,0,0,0,6
SAU,670,Saudi Arabia,1970,1,0,0,0,0,0,0,0,0,0,0,6
SAU,670,Saudi Arabia,1971,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1972,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1973,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1974,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1975,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1976,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1977,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1978,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1979,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1980,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1981,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1982,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1983,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1984,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1985,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1986,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1987,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1988,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1989,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1990,1,0,0,0,0,0,0,0,0,0,0,9
SAU,670,Saudi Arabia,1991,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1992,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1993,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1994,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1995,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1996,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1997,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1998,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,1999,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2000,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2001,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2002,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2003,1,0,0,0,1,0,0,0,0,1,1,8
SAU,670,Saudi Arabia,2004,1,0,0,0,1,0,0,0,0,1,1,8
SAU,670,Saudi Arabia,2005,1,0,0,0,1,0,0,0,0,1,1,8
SAU,670,Saudi Arabia,2006,1,0,0,0,1,0,0,0,0,1,1,8
SAU,670,Saudi Arabia,2007,1,0,0,0,1,0,0,0,0,1,1,8
SAU,670,Saudi Arabia,2008,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2009,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2010,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2011,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2012,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2013,1,0,0,0,0,0,0,0,0,0,0,8
SAU,670,Saudi Arabia,2014,1,0,0,0,0,0,0,0,0,0,0,8
SDN,626,(North) Sudan,2011,1,0,0,0,0,0,6,0,0,6,6,7
SDN,626,(North) Sudan,2012,1,0,0,0,0,0,6,0,0,6,6,7
SDN,626,(North) Sudan,2013,1,0,0,0,0,0,6,0,0,6,6,7
SDN,626,(North) Sudan,2014,1,0,0,0,0,0,6,0,0,6,6,7
SEN,433,Senegal,1960,1,0,0,0,0,0,0,0,0,0,0,3
SEN,433,Senegal,1961,1,0,0,0,0,0,0,0,0,0,0,3
SEN,433,Senegal,1962,1,0,0,0,0,0,0,0,0,0,0,3
SEN,433,Senegal,1963,1,0,0,0,0,0,0,0,0,0,0,3
SEN,433,Senegal,1964,1,0,0,0,0,0,0,0,0,0,0,3
SEN,433,Senegal,1965,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1966,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1967,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1968,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1969,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1970,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1971,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1972,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1973,1,0,0,0,0,0,0,0,0,0,0,4
SEN,433,Senegal,1974,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1975,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1976,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1977,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1978,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1979,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1980,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1981,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1982,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1983,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1984,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1985,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1986,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1987,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1988,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1989,1,0,2,0,0,0,0,0,2,0,2,5
SEN,433,Senegal,1990,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1991,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,1992,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,1993,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,1994,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,1995,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,1996,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,1997,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,1998,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,1999,1,0,0,0,0,0,1,0,0,1,1,5
SEN,433,Senegal,2000,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2001,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2002,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2003,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2004,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2005,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2006,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2007,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2008,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2009,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2010,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2011,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2012,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2013,1,0,0,0,0,0,0,0,0,0,0,5
SEN,433,Senegal,2014,1,0,0,0,0,0,0,0,0,0,0,5
SER,342,Serbia,2006,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2007,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2008,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2009,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2010,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2011,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2012,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2013,1,0,0,0,0,0,0,0,0,0,0,8
SER,342,Serbia,2014,1,0,0,0,0,0,0,0,0,0,0,8
SIE,451,Sierra Leone,1961,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1962,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1963,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1964,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1965,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1966,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1967,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1968,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1969,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1970,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1971,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1972,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1973,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1974,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1975,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1976,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1977,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1978,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1979,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1980,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1981,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1982,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1983,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1984,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1985,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1986,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1987,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1988,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1989,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1990,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,1991,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1992,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1993,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1994,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1995,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1996,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1997,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1998,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,1999,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,2000,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,2001,1,0,0,0,0,3,0,0,0,3,3,2
SIE,451,Sierra Leone,2002,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2003,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2004,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2005,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2006,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2007,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2008,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2009,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2010,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2011,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2012,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2013,1,0,0,0,0,0,0,0,0,0,0,2
SIE,451,Sierra Leone,2014,1,0,0,0,0,0,0,0,0,0,0,2
SIN,830,Singapore,1965,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1966,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1967,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1968,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1969,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1970,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1971,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1972,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1973,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1974,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1975,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1976,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1977,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1978,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1979,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1980,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1981,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1982,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1983,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1984,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1985,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1986,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1987,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1988,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1989,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1990,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1991,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1992,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1993,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1994,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1995,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1996,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1997,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1998,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,1999,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2000,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2001,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2002,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2003,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2004,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2005,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2006,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2007,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2008,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2009,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2010,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2011,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2012,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2013,1,0,0,0,0,0,0,0,0,0,0,1
SIN,830,Singapore,2014,1,0,0,0,0,0,0,0,0,0,0,1
SLO,317,Slovakia,1993,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,1994,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,1995,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,1996,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,1997,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,1998,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,1999,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2000,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2001,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2002,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2003,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2004,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2005,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2006,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2007,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2008,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2009,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2010,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2011,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2012,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2013,1,0,0,0,0,0,0,0,0,0,0,5
SLO,317,Slovakia,2014,1,0,0,0,0,0,0,0,0,0,0,5
SLV,349,Slovenia,1992,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,1993,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,1994,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,1995,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,1996,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,1997,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,1998,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,1999,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2000,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2001,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2002,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2003,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2004,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2005,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2006,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2007,1,0,0,0,0,0,0,0,0,0,0,4
SLV,349,Slovenia,2008,1,0,0,0,0,0,0,0,0,0,0,4
